t,Entrada,Converte_4,Media_Atual_4,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON
26,"74,38",1,,0,,0,"0,4230769231",0,"0,2692307692",0,"0,1923076923",0,"0,1153846154",0,0,0,0,0,0,0,,,,
27,"2,71",1,,1,,1,"0,4444444444",1,"0,2962962963",1,"0,2222222222",1,"0,1481481481",1,"0,03703703704",1,"0,03703703704",1,"0,03703703704",1,,,,
28,"5,37",1,,1,,1,"0,4642857143",1,"0,3214285714",0,"0,2142857143",0,"0,1428571429",0,"0,03571428571",0,"0,03571428571",0,"0,03571428571",1,,,,
29,"6,83",1,,1,,1,"0,4827586207",1,"0,3448275862",1,"0,2413793103",0,"0,1379310345",0,"0,03448275862",0,"0,03448275862",0,"0,03448275862",1,,,,
30,"4,75",1,,1,,1,"0,5",1,"0,3666666667",1,"0,2666666667",1,"0,1666666667",0,"0,03333333333",0,"0,03333333333",0,"0,03333333333",1,,,,
31,"2,34",1,,1,,1,"0,5161290323",1,"0,3870967742",1,"0,2903225806",0,"0,1612903226",0,"0,03225806452",0,"0,03225806452",0,"0,03225806452",1,,,,
32,1,1,,1,,1,"0,53125",0,"0,375",0,"0,28125",0,"0,15625",0,"0,03125",0,"0,03125",0,"0,03125",1,,,,
33,"2,73",0,,0,,0,"0,5151515152",0,"0,3636363636",0,"0,2727272727",0,"0,1515151515",0,"0,0303030303",0,"0,0303030303",0,"0,0303030303",0,,,,
34,"1,37",1,,1,,1,"0,5294117647",1,"0,3823529412",0,"0,2647058824",0,"0,1470588235",0,"0,02941176471",0,"0,02941176471",0,"0,02941176471",1,,,,
35,"3,49",0,,0,,0,"0,5142857143",0,"0,3714285714",0,"0,2571428571",0,"0,1428571429",0,"0,02857142857",0,"0,02857142857",0,"0,02857142857",0,,,,
36,"11,27",1,,1,,1,"0,5277777778",1,"0,3888888889",0,"0,25",0,"0,1388888889",0,"0,02777777778",0,"0,02777777778",0,"0,02777777778",1,,,,
37,"2,15",1,,1,,1,"0,5405405405",1,"0,4054054054",1,"0,2702702703",1,"0,1621621622",1,"0,05405405405",0,"0,02702702703",0,"0,02702702703",1,,,,
38,"2,63",1,,1,,1,"0,5526315789",0,"0,3947368421",0,"0,2631578947",0,"0,1578947368",0,"0,05263157895",0,"0,02631578947",0,"0,02631578947",1,,,,
39,"6,26",1,,1,,1,"0,5641025641",0,"0,3846153846",0,"0,2564102564",0,"0,1538461538",0,"0,05128205128",0,"0,02564102564",0,"0,02564102564",1,,,,
40,"1,16",1,,1,,1,"0,575",1,"0,4",1,"0,275",1,"0,175",0,"0,05",0,"0,025",0,"0,025",1,,,,
41,"4,06",0,,0,,0,"0,5609756098",0,"0,3902439024",0,"0,2682926829",0,"0,1707317073",0,"0,0487804878",0,"0,0243902439",0,"0,0243902439",0,,,,
42,"24,41",1,,1,,1,"0,5714285714",1,"0,4047619048",1,"0,2857142857",0,"0,1666666667",0,"0,04761904762",0,"0,02380952381",0,"0,02380952381",1,,,,
43,"2,98",1,,1,,1,"0,5813953488",1,"0,4186046512",1,"0,3023255814",1,"0,1860465116",1,"0,06976744186",1,"0,04651162791",0,"0,02325581395",1,,,,
44,"1,37",1,,1,,1,"0,5909090909",1,"0,4318181818",0,"0,2954545455",0,"0,1818181818",0,"0,06818181818",0,"0,04545454545",0,"0,02272727273",1,,,,
45,"16,26",0,,0,,0,"0,5777777778",0,"0,4222222222",0,"0,2888888889",0,"0,1777777778",0,"0,06666666667",0,"0,04444444444",0,"0,02222222222",0,,,,
46,"2,91",1,,1,,1,"0,5869565217",1,"0,4347826087",1,"0,3043478261",1,"0,1956521739",1,"0,08695652174",0,"0,04347826087",0,"0,02173913043",1,,,,
47,"1,55",1,,1,,1,"0,5957446809",1,"0,4468085106",0,"0,2978723404",0,"0,1914893617",0,"0,08510638298",0,"0,04255319149",0,"0,02127659574",1,,,,
48,"1,5",1,,0,,0,"0,5833333333",0,"0,4375",0,"0,2916666667",0,"0,1875",0,"0,08333333333",0,"0,04166666667",0,"0,02083333333",0,,,,
49,1,1,,0,,0,"0,5714285714",0,"0,4285714286",0,"0,2857142857",0,"0,1836734694",0,"0,08163265306",0,"0,04081632653",0,"0,02040816327",0,,,,
50,"2,38",0,,0,,0,"0,56",0,"0,42",0,"0,28",0,"0,18",0,"0,08",0,"0,04",0,"0,02",0,,,,
51,"2,58",1,,1,,1,"0,568627451",0,"0,4117647059",0,"0,2745098039",0,"0,1764705882",0,"0,07843137255",0,"0,03921568627",0,"0,01960784314",1,,,,
52,"5,65",1,,1,,1,"0,5769230769",0,"0,4038461538",0,"0,2692307692",0,"0,1730769231",0,"0,07692307692",0,"0,03846153846",0,"0,01923076923",1,,,,
53,"3,42",1,,1,,1,"0,5849056604",1,"0,4150943396",1,"0,2830188679",0,"0,1698113208",0,"0,07547169811",0,"0,03773584906",0,"0,01886792453",1,,,,
54,"2,42",1,,1,,1,"0,5925925926",1,"0,4259259259",0,"0,2777777778",0,"0,1666666667",0,"0,07407407407",0,"0,03703703704",0,"0,01851851852",1,,,,
55,"1,45",1,,1,,1,"0,6",0,"0,4181818182",0,"0,2727272727",0,"0,1636363636",0,"0,07272727273",0,"0,03636363636",0,"0,01818181818",1,,,,
56,"9,31",1,,0,,0,"0,5892857143",0,"0,4107142857",0,"0,2678571429",0,"0,1607142857",0,"0,07142857143",0,"0,03571428571",0,"0,01785714286",0,,,,
57,"2,92",1,,1,,1,"0,5964912281",1,"0,4210526316",1,"0,2807017544",1,"0,1754385965",0,"0,0701754386",0,"0,0350877193",0,"0,01754385965",1,,,,
58,"3,09",1,,1,,1,"0,6034482759",1,"0,4310344828",0,"0,275862069",0,"0,1724137931",0,"0,06896551724",0,"0,03448275862",0,"0,01724137931",1,,,,
59,"1,86",1,,1,,1,"0,6101694915",1,"0,4406779661",0,"0,2711864407",0,"0,1694915254",0,"0,06779661017",0,"0,03389830508",0,"0,01694915254",1,,,,
60,"2,88",1,,1,,0,"0,6",0,"0,4333333333",0,"0,2666666667",0,"0,1666666667",0,"0,06666666667",0,"0,03333333333",0,"0,01666666667",0,,,,
61,"1,27",1,"0,7833333333",1,"0,7",1,"0,606557377",1,"0,4426229508",0,"0,262295082",0,"0,1639344262",0,"0,06557377049",0,"0,03278688525",0,"0,01639344262",1,"0,6333333333","0,484175825",,
62,"2,77",0,"0,8",0,"0,7166666667",0,"0,5967741935",0,"0,435483871",0,"0,2580645161",0,"0,1612903226",0,"0,06451612903",0,"0,03225806452",0,"0,01612903226",0,"0,65","0,484175825",,
63,"1,33",1,"0,7833333333",1,"0,7",1,"0,6031746032",1,"0,4444444444",0,"0,253968254",0,"0,1587301587",0,"0,06349206349",0,"0,03174603175",0,"0,01587301587",1,"0,6333333333","0,484175825",,
64,"1,49",0,"0,8",0,"0,7166666667",0,"0,59375",0,"0,4375",0,"0,25",0,"0,15625",0,"0,0625",0,"0,03125",0,"0,015625",0,"0,65","0,484175825",,
65,"1,24",1,"0,7833333333",0,"0,7",0,"0,5846153846",0,"0,4307692308",0,"0,2461538462",0,"0,1538461538",0,"0,06153846154",0,"0,03076923077",0,"0,01538461538",0,"0,6333333333","0,4886694324",,
66,"1,32",0,"0,8",0,"0,7",0,"0,5757575758",0,"0,4242424242",0,"0,2424242424",0,"0,1515151515",0,"0,06060606061",0,"0,0303030303",0,"0,01515151515",0,"0,6333333333","0,4886694324",,
67,"1,25",0,"0,8",0,"0,7",0,"0,5671641791",0,"0,4179104478",0,"0,2388059701",0,"0,1492537313",0,"0,05970149254",0,"0,02985074627",0,"0,01492537313",0,"0,6333333333","0,4886694324",,
68,"28,37",0,"0,7833333333",0,"0,6833333333",0,"0,5588235294",0,"0,4117647059",0,"0,2352941176",0,"0,1470588235",0,"0,05882352941",0,"0,02941176471",0,"0,01470588235",0,"0,6166666667","0,4925677119",,
69,"6,35",1,"0,7666666667",1,"0,6666666667",1,"0,5652173913",1,"0,4202898551",1,"0,2463768116",1,"0,1594202899",1,"0,07246376812",1,"0,04347826087",0,"0,01449275362",1,"0,6166666667","0,4886694324",,
70,"2,28",1,"0,7666666667",1,"0,6666666667",1,"0,5714285714",1,"0,4285714286",1,"0,2571428571",1,"0,1714285714",0,"0,07142857143",0,"0,04285714286",0,"0,01428571429",1,"0,6333333333","0,484175825",,
71,"1,09",1,"0,7666666667",1,"0,6666666667",1,"0,5774647887",0,"0,4225352113",0,"0,2535211268",0,"0,1690140845",0,"0,07042253521",0,"0,04225352113",0,"0,01408450704",1,"0,6333333333","0,484175825",,
72,"1,73",0,"0,7666666667",0,"0,6666666667",0,"0,5694444444",0,"0,4166666667",0,"0,25",0,"0,1666666667",0,"0,06944444444",0,"0,04166666667",0,"0,01388888889",0,"0,6333333333","0,4886694324",,
73,"1,28",1,"0,75",0,"0,65",0,"0,5616438356",0,"0,4109589041",0,"0,2465753425",0,"0,1643835616",0,"0,06849315068",0,"0,04109589041",0,"0,01369863014",0,"0,6166666667","0,4925677119",,
74,"1,16",0,"0,75",0,"0,6333333333",0,"0,5540540541",0,"0,4054054054",0,"0,2432432432",0,"0,1621621622",0,"0,06756756757",0,"0,04054054054",0,"0,01351351351",0,"0,6","0,4958847037",,
75,"5,99",0,"0,75",0,"0,6333333333",0,"0,5466666667",0,"0,4",0,"0,24",0,"0,16",0,"0,06666666667",0,"0,04",0,"0,01333333333",0,"0,6","0,4958847037",,
76,"1,27",1,"0,7333333333",1,"0,6166666667",1,"0,5526315789",1,"0,4078947368",1,"0,25",1,"0,1710526316",0,"0,06578947368",0,"0,03947368421",0,"0,01315789474",1,"0,5833333333","0,4958847037",,
77,"1,07",0,"0,7333333333",0,"0,6166666667",0,"0,5454545455",0,"0,4025974026",0,"0,2467532468",0,"0,1688311688",0,"0,06493506494",0,"0,03896103896",0,"0,01298701299",0,"0,5833333333","0,4986320084",,
78,"1,62",0,"0,7166666667",0,"0,6",0,"0,5384615385",0,"0,3974358974",0,"0,2435897436",0,"0,1666666667",0,"0,0641025641",0,"0,03846153846",0,"0,01282051282",0,"0,5833333333","0,4986320084",,
79,"2,92",1,"0,7",0,"0,5833333333",0,"0,5316455696",0,"0,3924050633",0,"0,2405063291",0,"0,164556962",0,"0,06329113924",0,"0,03797468354",0,"0,01265822785",0,"0,5666666667","0,5008190014",,
80,"1,33",1,"0,7",1,"0,5666666667",1,"0,5375",1,"0,4",0,"0,2375",0,"0,1625",0,"0,0625",0,"0,0375",0,"0,0125",1,"0,55","0,5008190014",,
81,"6,52",0,"0,7",0,"0,5666666667",0,"0,5308641975",0,"0,3950617284",0,"0,2345679012",0,"0,1604938272",0,"0,06172839506",0,"0,03703703704",0,"0,01234567901",0,"0,55","0,5024529992",,
82,"5,79",1,"0,6833333333",1,"0,5666666667",1,"0,5365853659",1,"0,4024390244",1,"0,243902439",1,"0,1707317073",0,"0,06097560976",0,"0,03658536585",0,"0,01219512195",1,"0,55","0,5008190014",,
83,"2,37",1,"0,7",1,"0,5833333333",1,"0,5421686747",1,"0,4096385542",1,"0,2530120482",0,"0,1686746988",0,"0,06024096386",0,"0,03614457831",0,"0,01204819277",1,"0,5666666667","0,4986320084",,
84,"1,11",1,"0,7166666667",1,"0,6",1,"0,5476190476",0,"0,4047619048",0,"0,25",0,"0,1666666667",0,"0,05952380952",0,"0,03571428571",0,"0,0119047619",1,"0,5833333333","0,4958847037",,
85,"1,31",0,"0,7333333333",0,"0,6166666667",0,"0,5411764706",0,"0,4",0,"0,2470588235",0,"0,1647058824",0,"0,05882352941",0,"0,03529411765",0,"0,01176470588",0,"0,6","0,4958847037",,
86,"1,05",0,"0,7166666667",0,"0,6",0,"0,5348837209",0,"0,3953488372",0,"0,2441860465",0,"0,1627906977",0,"0,05813953488",0,"0,03488372093",0,"0,01162790698",0,"0,5833333333","0,4986320084",,
87,"1,12",0,"0,7",0,"0,6",0,"0,5287356322",0,"0,3908045977",0,"0,2413793103",0,"0,1609195402",0,"0,05747126437",0,"0,03448275862",0,"0,01149425287",0,"0,5833333333","0,4986320084",,
88,"4,8",0,"0,6833333333",0,"0,5833333333",0,"0,5227272727",0,"0,3863636364",0,"0,2386363636",0,"0,1590909091",0,"0,05681818182",0,"0,03409090909",0,"0,01136363636",0,"0,5666666667","0,5008190014",,
89,"1,56",1,"0,6666666667",1,"0,5666666667",1,"0,5280898876",1,"0,393258427",1,"0,2471910112",0,"0,1573033708",0,"0,05617977528",0,"0,03370786517",0,"0,01123595506",1,"0,55","0,5008190014",,
90,"1,25",1,"0,6666666667",0,"0,5666666667",0,"0,5222222222",0,"0,3888888889",0,"0,2444444444",0,"0,1555555556",0,"0,05555555556",0,"0,03333333333",0,"0,01111111111",0,"0,55","0,5024529992",,
91,"2,39",0,"0,6666666667",0,"0,55",0,"0,5164835165",0,"0,3846153846",0,"0,2417582418",0,"0,1538461538",0,"0,05494505495",0,"0,03296703297",0,"0,01098901099",0,"0,5333333333","0,5035393853",,
92,"13,95",1,"0,65",1,"0,5333333333",1,"0,5217391304",0,"0,3804347826",0,"0,2391304348",0,"0,152173913",0,"0,05434782609",0,"0,03260869565",0,"0,01086956522",1,"0,5166666667","0,5035393853",,
93,"3,48",1,"0,65",1,"0,5333333333",1,"0,5268817204",1,"0,3870967742",1,"0,247311828",1,"0,1612903226",1,"0,06451612903",0,"0,03225806452",0,"0,01075268817",1,"0,5166666667","0,5035393853",,
94,"6,69",1,"0,6666666667",1,"0,55",1,"0,5319148936",1,"0,3936170213",0,"0,2446808511",0,"0,1595744681",0,"0,06382978723",0,"0,03191489362",0,"0,01063829787",1,"0,5333333333","0,5024529992",,
95,"1,09",1,"0,6666666667",1,"0,55",1,"0,5368421053",1,"0,4",1,"0,2526315789",1,"0,1684210526",0,"0,06315789474",0,"0,03157894737",0,"0,01052631579",1,"0,5333333333","0,5024529992",,
96,"2,86",0,"0,6833333333",0,"0,5666666667",0,"0,53125",0,"0,3958333333",0,"0,25",0,"0,1666666667",0,"0,0625",0,"0,03125",0,"0,01041666667",0,"0,55","0,5024529992",,
97,1,1,"0,6666666667",1,"0,55",1,"0,5360824742",1,"0,4020618557",0,"0,2474226804",0,"0,1649484536",0,"0,0618556701",0,"0,03092783505",0,"0,01030927835",1,"0,5333333333","0,5024529992",,
98,"4,49",0,"0,6666666667",0,"0,55",0,"0,5306122449",0,"0,3979591837",0,"0,2448979592",0,"0,1632653061",0,"0,0612244898",0,"0,0306122449",0,"0,01020408163",0,"0,5333333333","0,5035393853",,
99,"15,37",1,"0,65",1,"0,5333333333",1,"0,5353535354",1,"0,404040404",1,"0,2525252525",0,"0,1616161616",0,"0,06060606061",0,"0,0303030303",0,"0,0101010101",1,"0,5166666667","0,5035393853",,
100,"23,24",1,"0,65",1,"0,5333333333",1,"0,54",1,"0,41",1,"0,26",1,"0,17",1,"0,07",0,"0,03",0,"0,01",1,"0,5166666667","0,5035393853",,
101,"2,46",1,"0,65",1,"0,5333333333",1,"0,5445544554",1,"0,4158415842",1,"0,2673267327",1,"0,1782178218",1,"0,07920792079",1,"0,0396039604",0,"0,009900990099",1,"0,5166666667","0,5035393853",,
102,"2,89",1,"0,6666666667",1,"0,55",1,"0,5490196078",0,"0,4117647059",0,"0,2647058824",0,"0,1764705882",0,"0,07843137255",0,"0,03921568627",0,"0,009803921569",1,"0,5333333333","0,5024529992",,
103,"6,26",1,"0,6666666667",1,"0,55",1,"0,5533980583",1,"0,4174757282",0,"0,2621359223",0,"0,1747572816",0,"0,07766990291",0,"0,03883495146",0,"0,009708737864",1,"0,5333333333","0,5024529992",,
104,"2,15",1,"0,6666666667",1,"0,55",1,"0,5576923077",1,"0,4230769231",1,"0,2692307692",1,"0,1826923077",0,"0,07692307692",0,"0,03846153846",0,"0,009615384615",1,"0,5333333333","0,5024529992",,
105,"1,09",1,"0,6666666667",1,"0,55",1,"0,5619047619",0,"0,419047619",0,"0,2666666667",0,"0,180952381",0,"0,07619047619",0,"0,0380952381",0,"0,009523809524",1,"0,5333333333","0,5024529992",,
106,"1,74",0,"0,6833333333",0,"0,5666666667",0,"0,5566037736",0,"0,4150943396",0,"0,2641509434",0,"0,179245283",0,"0,07547169811",0,"0,03773584906",0,"0,009433962264",0,"0,55","0,5024529992",,
107,"1,58",1,"0,6666666667",1,"0,55",0,"0,5514018692",0,"0,4112149533",0,"0,261682243",0,"0,1775700935",0,"0,07476635514",0,"0,03738317757",0,"0,009345794393",0,"0,5333333333","0,5035393853",,
108,"1,06",1,"0,6666666667",0,"0,55",0,"0,5462962963",0,"0,4074074074",0,"0,2592592593",0,"0,1759259259",0,"0,07407407407",0,"0,03703703704",0,"0,009259259259",0,"0,5166666667","0,5040817004",,
109,"2,55",0,"0,6666666667",0,"0,55",0,"0,5412844037",0,"0,4036697248",0,"0,2568807339",0,"0,1743119266",0,"0,07339449541",0,"0,03669724771",0,"0,009174311927",0,"0,5166666667","0,5040817004",,
110,"2,14",1,"0,65",1,"0,55",1,"0,5454545455",0,"0,4",0,"0,2545454545",0,"0,1727272727",0,"0,07272727273",0,"0,03636363636",0,"0,009090909091",1,"0,5166666667","0,5035393853",,
111,"4,46",1,"0,6666666667",1,"0,5666666667",1,"0,5495495495",0,"0,3963963964",0,"0,2522522523",0,"0,1711711712",0,"0,07207207207",0,"0,03603603604",0,"0,009009009009",1,"0,5333333333","0,5024529992",,
112,"1,19",1,"0,6666666667",1,"0,5666666667",1,"0,5535714286",1,"0,4017857143",1,"0,2589285714",0,"0,1696428571",0,"0,07142857143",0,"0,03571428571",0,"0,008928571429",1,"0,5333333333","0,5024529992",,
113,"1,17",0,"0,6666666667",0,"0,5666666667",0,"0,5486725664",0,"0,3982300885",0,"0,2566371681",0,"0,1681415929",0,"0,07079646018",0,"0,03539823009",0,"0,008849557522",0,"0,5333333333","0,5035393853",,
114,"2,62",0,"0,65",0,"0,55",0,"0,5438596491",0,"0,3947368421",0,"0,2543859649",0,"0,1666666667",0,"0,0701754386",0,"0,0350877193",0,"0,008771929825",0,"0,5166666667","0,5040817004",,
115,"3,93",1,"0,6333333333",1,"0,5333333333",1,"0,547826087",0,"0,3913043478",0,"0,252173913",0,"0,1652173913",0,"0,06956521739",0,"0,0347826087",0,"0,008695652174",1,"0,5","0,5040817004",,
116,"1,91",1,"0,6333333333",1,"0,5333333333",1,"0,5517241379",1,"0,3965517241",1,"0,2586206897",0,"0,1637931034",0,"0,06896551724",0,"0,03448275862",0,"0,008620689655",1,"0,5","0,5040817004",,
117,"1,23",1,"0,6333333333",1,"0,55",0,"0,547008547",0,"0,3931623932",0,"0,2564102564",0,"0,1623931624",0,"0,06837606838",0,"0,03418803419",0,"0,008547008547",0,"0,5166666667","0,5040817004",,
118,"1,18",0,"0,6333333333",0,"0,55",0,"0,5423728814",0,"0,3898305085",0,"0,2542372881",0,"0,1610169492",0,"0,06779661017",0,"0,03389830508",0,"0,008474576271",0,"0,5","0,5040817004",,
119,"1,9",0,"0,6166666667",0,"0,5333333333",0,"0,5378151261",0,"0,3865546218",0,"0,2521008403",0,"0,1596638655",0,"0,06722689076",0,"0,03361344538",0,"0,008403361345",0,"0,4833333333","0,5035393853",,
120,"5,85",1,"0,6",1,"0,5166666667",0,"0,5333333333",0,"0,3833333333",0,"0,25",0,"0,1583333333",0,"0,06666666667",0,"0,03333333333",0,"0,008333333333",0,"0,4666666667","0,5024529992",                                                    ,
121,"2,14",1,"0,6",1,"0,5166666667",1,"0,5371900826",1,"0,3884297521",1,"0,2561983471",0,"0,1570247934",0,"0,06611570248",0,"0,03305785124",0,"0,00826446281",1,"0,4666666667","0,5035393853",,
122,"1,06",1,"0,6",1,"0,5166666667",1,"0,5409836066",0,"0,3852459016",0,"0,2540983607",0,"0,1557377049",0,"0,06557377049",0,"0,03278688525",0,"0,008196721311",1,"0,4666666667","0,5035393853","-0,9111438389",
123,"6,98",0,"0,6166666667",0,"0,5333333333",0,"0,5365853659",0,"0,3821138211",0,"0,2520325203",0,"0,1544715447",0,"0,06504065041",0,"0,0325203252",0,"0,008130081301",0,"0,4833333333","0,5035393853","-0,902550758","0,008593080881"
124,"1,95",1,"0,6",1,"0,5166666667",1,"0,5403225806",1,"0,3870967742",1,"0,2580645161",1,"0,1612903226",0,"0,06451612903",0,"0,03225806452",0,"0,008064516129",1,"0,4666666667","0,5035393853","-0,8945543868","0,0079963712"
125,"2,6",1,"0,6166666667",1,"0,5333333333",0,"0,536",0,"0,384",0,"0,256",0,"0,16",0,"0,064",0,"0,032",0,"0,008",0,"0,4833333333","0,5035393853","-0,8851741539","0,009380232967"
126,"1,95",1,"0,6166666667",1,"0,55",1,"0,5396825397",0,"0,380952381",0,"0,253968254",0,"0,1587301587",0,"0,06349206349",0,"0,03174603175",0,"0,007936507937",1,"0,4833333333","0,5040817004","-0,8774408078","0,00773334604"
127,"4,96",1,"0,6333333333",1,"0,5666666667",0,"0,5354330709",0,"0,3779527559",0,"0,2519685039",0,"0,157480315",0,"0,06299212598",0,"0,03149606299",0,"0,007874015748",0,"0,5","0,5040817004","-0,8701247037","0,007316104091"
128,"1,37",1,"0,65",1,"0,5833333333",1,"0,5390625",1,"0,3828125",1,"0,2578125",0,"0,15625",0,"0,0625",0,"0,03125",0,"0,0078125",1,"0,5","0,5040817004","-0,8613108566","0,008813847085"
129,"1,2",0,"0,6666666667",0,"0,6",0,"0,5348837209",0,"0,3798449612",0,"0,2558139535",0,"0,1550387597",0,"0,06201550388",0,"0,03100775194",0,"0,007751937984",0,"0,5166666667","0,5040817004","-0,8549211924","0,006389664227"
130,"3,6",0,"0,65",0,"0,5833333333",0,"0,5307692308",0,"0,3769230769",0,"0,2538461538",0,"0,1538461538",0,"0,06153846154",0,"0,03076923077",0,"0,007692307692",0,"0,5","0,5040817004","-0,8490341923","0,005887000125"
131,"2,59",1,"0,6333333333",1,"0,5666666667",1,"0,534351145",1,"0,3816793893",0,"0,2519083969",0,"0,1526717557",0,"0,06106870229",0,"0,03053435115",0,"0,007633587786",1,"0,4833333333","0,5040817004","-0,8460784978","0,002955694522"
132,"3,29",1,"0,6333333333",1,"0,5666666667",1,"0,5378787879",0,"0,3787878788",0,"0,25",0,"0,1515151515",0,"0,06060606061",0,"0,0303030303",0,"0,007575757576",1,"0,4833333333","0,5040817004","-0,8577153966","-0,01163689883"
133,2,1,"0,65",1,"0,5833333333",1,"0,5413533835",1,"0,3834586466",0,"0,2481203008",0,"0,1503759398",0,"0,06015037594",0,"0,03007518797",0,"0,007518796992",1,"0,5","0,5040817004","-0,8537184376","0,00399695902"
134,"1,12",1,"0,65",1,"0,6",0,"0,5373134328",0,"0,3805970149",0,"0,2462686567",0,"0,1492537313",0,"0,05970149254",0,"0,02985074627",0,"0,007462686567",1,"0,5166666667","0,5035393853","-0,8435728787","0,01014555886"
135,"5,17",0,"0,6666666667",0,"0,6166666667",0,"0,5333333333",0,"0,3777777778",0,"0,2444444444",0,"0,1481481481",0,"0,05925925926",0,"0,02962962963",0,"0,007407407407",0,"0,5333333333","0,5035393853","-0,8276284092","0,01594446947"
136,"1,84",1,"0,6666666667",1,"0,6166666667",1,"0,5367647059",1,"0,3823529412",1,"0,25",0,"0,1470588235",0,"0,05882352941",0,"0,02941176471",0,"0,007352941176",1,"0,5333333333","0,5024529992","-0,8121848033","0,0154436059"
137,"1,05",1,"0,6666666667",1,"0,6166666667",0,"0,5328467153",0,"0,3795620438",0,"0,2481751825",0,"0,1459854015",0,"0,05839416058",0,"0,02919708029",0,"0,007299270073",0,"0,5333333333","0,5035393853","-0,8042432336","0,007941569764"
138,"3,29",0,"0,6833333333",0,"0,6333333333",0,"0,5289855072",0,"0,3768115942",0,"0,2463768116",0,"0,1449275362",0,"0,05797101449",0,"0,02898550725",0,"0,007246376812",0,"0,5333333333","0,5035393853","-0,787799832","0,01644340158"
